sim_id,currency_path,path_length,is_triggered,trigger_day,exit_day,max_profit,final_profit,holding_period
7731,JPY→GBP→USD→JPY,3,True,0,-1,78.0622039906463,77.7134817631439,30
7732,USD→EUR→JPY→USD,3,True,0,-1,91.89824611898871,91.82401562836645,30
7733,EUR→JPY→GBP→CNY→EUR,4,True,0,-1,426.4028259935753,422.76256322705916,30
7734,EUR→CNY→GBP→JPY→EUR,4,True,0,-1,426.98425769120075,424.2343478674748,30
7735,CNY→JPY→GBP→USD→CNY,4,True,0,-1,509.5734333651406,508.8288798868628,30
7736,CNY→GBP→USD→CNY,3,True,0,-1,3.6714129254311114,3.665782191423115,30
7737,JPY→USD→CNY→JPY,3,True,0,-1,708.5896490593302,701.8145611973372,30
7738,USD→GBP→JPY→USD,3,True,0,-1,78.25051862323039,77.90050554976618,30
7739,GBP→JPY→CNY→GBP,3,True,0,-1,508.30901200916,506.5275036487827,30
7740,EUR→USD→CNY→EUR,3,True,0,-1,4.421562687963032,4.418692874846128,30
7741,GBP→JPY→CNY→EUR→GBP,4,True,0,-1,431.4994907433365,431.419916506,30
7742,USD→CNY→JPY→USD,3,True,0,-1,708.9328011588257,708.9328011588257,30
7743,USD→CNY→EUR→USD,3,True,0,-1,4.418955292027797,4.399632352674181,30
7744,CNY→JPY→GBP→CNY,3,True,0,-1,510.50808830640756,506.6262062331646,30
7745,CNY→JPY→GBP→EUR→CNY,4,True,0,-1,426.52234717316276,425.42787957297924,30
7746,CNY→EUR→USD→CNY,3,True,0,-1,4.444465921835737,4.427126336318132,30
7747,USD→EUR→GBP→USD,3,False,-1,-1,-0.3968141513484904,-0.400350576102555,0
7748,JPY→CNY→USD→JPY,3,True,0,-1,707.9163245856708,705.9694027720849,30
7749,EUR→GBP→JPY→USD→EUR,4,True,0,-1,65.26228690195451,65.07338757071891,30
7750,JPY→EUR→CNY→GBP→JPY,4,True,0,-1,428.03389451603766,427.47175974643886,30
